word,pos
хотиржамланмоқ,ADJ
хотиржамлик,ADJ
хотирламоқ,ADJ
хоқоний,ADJ
хоқонлик,ADJ
хоҳламоқ,ADJ
христианлик,ADJ
хроник,ADJ
хронологик,ADJ
хронометрик,ADJ
худбинлашмоқ,ADJ
худбинлик,ADJ
художўйлик,ADJ
худосиз,ADJ
хук,ADJ
хулласки,ADJ
хулосавий,ADJ
хулосаламоқ,ADJ
хулқ,ADJ
хуморгарчилик,ADJ
хуморлик,ADJ
хунобагарчилик,ADJ
хунобгарчилик,ADJ
хуноблик,ADJ
хунрезлик,ADJ
хунук,ADJ
хунуклашмоқ,ADJ
хунуклик,ADJ
хунхўрлик,ADJ
хуржунлашмоқ,ADJ
хурилламоқ,ADJ
хурмақовоқ,ADJ
хурофий,ADJ
хуррак,ADJ
хуррамлик,ADJ
хурсандлик,ADJ
хурсандчилик,ADJ
хурушламоқ,ADJ
хусуматли,ADJ
хусусий,ADJ
хусусийлик,ADJ
хуфияки,ADJ
хушахлоқ,ADJ
хушбахтлик,ADJ
хушбаҳралик,ADJ
хушбичимлик,ADJ
хушвақтлик,ADJ
хушламоқ,ADJ
хушлашмоқ,ADJ
хушманзаралик,ADJ
хушммуомалалик,ADJ
хушмулозиматлик,ADJ
хушнудлик,ADJ
хушомадгўйлик,ADJ
хушрўйлик,ADJ
хуштабиатли,ADJ
хуштабиатлик,ADJ
хуштакаллуфлик,ADJ
хуштакаллуфлилик,ADJ
хуштаъмлик,ADJ
хушторлик,ADJ
хушфеъллик,ADJ
хушхонлик,ADJ
хушхулқ,ADJ
хушхулқлик,ADJ
хушчақчақ,ADJ
хушчақчақлик,ADJ
хушёқмаслик,ADJ
хўжайинлик,ADJ
хўжалик,ADJ
хўжасизлик,ADJ
хўмраймоқ,ADJ
хўрак,ADJ
хўраки,ADJ
хўрилламоқ,ADJ
хўриллатмоқ,ADJ
хўрламоқ,ADJ
хўрлик,ADJ
хўрозланмоқ,ADJ
хўрсиниқ,ADJ
хўрсинмоқ,ADJ
хўтик,ADJ
хўшламоқ,ADJ
цезий,ADJ
цельсий,ADJ
цементламоқ,ADJ
центнерли,ADJ
церий,ADJ
цианли,ADJ
циклик,ADJ
цикллаштирмоқ,ADJ
циклли,ADJ
цилиндрик,ADJ
цилиндрли,ADJ
цинк,ADJ
цирк,ADJ
цирконий,ADJ
цистернали,ADJ
цитатабозлик,ADJ
циферблатли,ADJ
чавандозлик,ADJ
чавоқ,ADJ
чавоқламоқ,ADJ
чайирлик,ADJ
чаймоқ,ADJ
чайналмоқ,ADJ
чайнамоқ,ADJ
чайқалмоқ,ADJ
чайқалтирмоқ,ADJ
чайқамоқ,ADJ
чайқатмоқ,ADJ
чайқовчилик,ADJ
чак,ADJ
чак-чак,ADJ
чакак,ADJ
чакак-чакак,ADJ
чакакли,ADJ
чакалак,ADJ
чакилламоқ,ADJ
чакичламоқ,ADJ
чакки,ADJ
чакки-чукки,ADJ
чакмазак,ADJ
чакмон,ADJ
чакмоқ,ADJ
чакчак,ADJ
чаласаводлик,ADJ
чалақурсоқ,ADJ
чалинмоқ,ADJ
чалишмоқ,ADJ
чалишоёқ,ADJ
чалиштирмоқ,ADJ
чалкашлик,ADJ
чалкашмоқ,ADJ
чалкаштирмоқ,ADJ
чалмак,ADJ
чалмашмоқ,ADJ
чалмақовоқ,ADJ
чалмоқ,ADJ
чалпак,ADJ
чалпимоқ,ADJ
чалчаймоқ,ADJ
чалчиқ,ADJ
чалғимоқ,ADJ
чалғитмоқ,ADJ
чалқаймоқ,ADJ
чалқимоқ,ADJ
чамаламоқ,ADJ
чамали,ADJ
чамасидаги,ADJ
чамбарак,ADJ
чамбарламоқ,ADJ
чан,ADJ
чанг-тупроқ,ADJ
чангак,ADJ
чангалламоқ,ADJ
чангимоқ,ADJ
чангитмоқ,ADJ
чангламоқ,ADJ
чангланмоқ,ADJ
чангсимон,ADJ
чандимоқ,ADJ
чандиқ,ADJ
чандиқли,ADJ
чаноқ,ADJ
чанғароқ,ADJ
чанқамоқ,ADJ
чанқатмоқ,ADJ
чанқоқ,ADJ
чанқоқлик,ADJ
чапак,ADJ
чапакбозлик,ADJ
чапақайлик,ADJ
чапдастлик,ADJ
чапилламоқ,ADJ
чапиллатмоқ,ADJ
чапимоқ,ADJ
чапиштирмоқ,ADJ
чапиқ,ADJ
чапламоқ,ADJ
чаплашмоқ,ADJ
чарақ-чарақ,ADJ
чарақламоқ,ADJ
чарвоқ,ADJ
чарламоқ,ADJ
чармламоқ,ADJ
чарсилламоқ,ADJ
чархак,ADJ
чархламоқ,ADJ
чархпалак,ADJ
чарчамоқ,ADJ
чарчоқ,ADJ
чарчоқлик,ADJ
частотали,ADJ
чатаноқ,ADJ
чатилмоқ,ADJ
чатишмоқ,ADJ
чатиштирмоқ,ADJ
чатиқ,ADJ
чатмоқ,ADJ
чатнамоқ,ADJ
чатноқ,ADJ
чатоқ,ADJ
чатоқ-чутоқ,ADJ
чатоқлашмоқ,ADJ
чатоқлик,ADJ
чашначилик,ADJ
чағилламоқ,ADJ
чағир,ADJ
чағирламоқ,ADJ
чағирлашмоқ,ADJ
чағрак,ADJ
чағчағламоқ,ADJ
чақ-чуқ,ADJ
чақалоқ,ADJ
чақилмоқ,ADJ
чақимчилик,ADJ
чақин,ADJ
чақир,ADJ
чақиримламоқ,ADJ
чақириқ,ADJ
чақирламоқ,ADJ
чақирмоқ,ADJ
чақиртиканак,ADJ
чақиртириқ,ADJ
чақишмоқ,ADJ
чақиқ,ADJ
чақмоқ,ADJ
чақмоқдек,ADJ
чақмоқи,ADJ
чақмоқламоқ,ADJ
чақнамоқ,ADJ
чақноқ,ADJ
чақчаймоқ,ADJ
чақчақ,ADJ
чақчақламоқ,ADJ
чақчақлашмоқ,ADJ
чақчақлик,ADJ
чаққонлашмоқ,ADJ
чаққонлик,ADJ
чеаламоқ,ADJ
чеваралик,ADJ
чеврилмоқ,ADJ
чегараламоқ,ADJ
чегарали,ADJ
чегарасиз,ADJ
чегирмоқ,ADJ
чек,ADJ
чекимлик,ADJ
чекинмоқ,ADJ
чеккалик,ADJ
чекламоқ,ADJ
чекланмоқ,ADJ
чекли,ADJ
чекмоқ,ADJ
чексиз,ADJ
чексизлик,ADJ
чекчаймоқ,ADJ
челак,ADJ
чердак,ADJ
черик,ADJ
чертмак,ADJ
чертмоқ,ADJ
четки,ADJ
четламоқ,ADJ
четланмоқ,ADJ
четлатмоқ,ADJ
четлашмоқ,ADJ
чечак,ADJ
чечакламоқ,ADJ
чечан,ADJ
чечанлашмоқ,ADJ
чечанлик,ADJ
чечмоқ,ADJ
чибиқ,ADJ
чивиқ,ADJ
чигаллашмоқ,ADJ
чигаллик,ADJ
чигитли,ADJ
чидамли,ADJ
чидамлилик,ADJ
чидамоқ,ADJ
чидамсиз,ADJ
чизги,ADJ
чизилишмоқ,ADJ
чизиқ,ADJ
чизиқли,ADJ
чизма-чизиқ,ADJ
чизмакашлик,ADJ
чизмачилик,ADJ
чизмоқ,ADJ
чий,ADJ
чий-чий,ADJ
чийилдоқ,ADJ
чийилламоқ,ADJ
чийламоқ,ADJ
чийралмоқ,ADJ
чийрамоқ,ADJ
чийчийламоқ,ADJ
чик,ADJ
чил,ADJ
чил-чил,ADJ
чилангарлик,ADJ
чилвирламоқ,ADJ
чилги,ADJ
чилдиратмоқ,ADJ
чилимқовоқ,ADJ
чиллак,ADJ
чиллакдек,ADJ
чиллаки,ADJ
чиллали,ADJ
чиллик,ADJ
чилпимоқ,ADJ
чилчироқ,ADJ
чимдиламоқ,ADJ
чимдимоқ,ADJ
чимзорлик,ADJ
чимилдиқ,ADJ
чимирилмоқ,ADJ
чимирмоқ,ADJ
чимламоқ,ADJ
чимтомоқ,ADJ
чимчалоқ,ADJ
чимчиламоқ,ADJ
чимчимоқ,ADJ
чинак,ADJ
чинакчилик,ADJ
чиний,ADJ
чиниқмоқ,ADJ
чиниқтирмоқ,ADJ
чиниққанлик,ADJ
чинк,ADJ
чиннидек,ADJ
чиннитерак,ADJ
чиновник,ADJ
чиноёқ,ADJ
чиноқ,ADJ
чинчалоқ,ADJ
чинғилламоқ,ADJ
чинғирламоқ,ADJ
чинқириқ,ADJ
чинқирмоқ,ADJ
чинқироқ,ADJ
чиппак,ADJ
чиранмачоқ,ADJ
чиранмоқ,ADJ
чирги,ADJ
чиргилик,ADJ
чирик,ADJ
чирилдоқ,ADJ
чирилламоқ,ADJ
чиримоқ,ADJ
чириқламоқ,ADJ
чирк,ADJ
чирк-чирк,ADJ
чиркин,ADJ
чиркинлашмоқ,ADJ
чиркинлик,ADJ
чирмалмоқ,ADJ
чирмамоқ,ADJ
чирмашмоқ,ADJ
чирмашувчан,ADJ
чирмовуқ,ADJ
чиройли,ADJ
чиройсиз,ADJ
чироқ,ADJ
чирпирак,ADJ
чирпирамоқ,ADJ
чирсилламоқ,ADJ
чирқ,ADJ
чирқ-чирқ,ADJ
чирқилламоқ,ADJ
чирқирамоқ,ADJ
читгарлик,ADJ
читирламоқ,ADJ
читмоқ,ADJ
читтак,ADJ
читфурушлик,ADJ
чичангламоқ,ADJ
чиёвламоқ,ADJ
чиғаноқ,ADJ
чиғилламоқ,ADJ
чиғир,ADJ
чиғириқ,ADJ
чиғирламоқ,ADJ
чиқ,ADJ
чиқ-чиқ,ADJ
чиқазмоқ,ADJ
чиқармоқ,ADJ
чиқилламоқ,ADJ
чиқимли,ADJ
чиқир,ADJ
чиқир-чиқир,ADJ
чиқирламоқ,ADJ
чиқишмоқ,ADJ
чиқишоқ,ADJ
чиқиқ,ADJ
чиқмоқ,ADJ
човли,ADJ
чойлашмоқ,ADJ
чойнак,ADJ
чойфурушлик,ADJ
чойхўрлик,ADJ
чок,ADJ
чок-чок,ADJ
чокламоқ,ADJ
чокчилик,ADJ
чолғули,ADJ
чопағон,ADJ
чопағонлик,ADJ
чопишмоқ,ADJ
чопиқ,ADJ
чопмоқ,ADJ
чоптирмоқ,ADJ
чопқи,ADJ
чопқиламоқ,ADJ
чопқилламоқ,ADJ
чопқин,ADJ
чопқир,ADJ
чопқирлик,ADJ
чорак,ADJ
чоракорлик,ADJ
чорасиз,ADJ
чорасизлик,ADJ
чорбурчак,ADJ
чорвадорлик,ADJ
чорвачилик,ADJ
чордоқ,ADJ
чориқ,ADJ
чорламоқ,ADJ
чорпалак,ADJ
чортоқ,ADJ
чотмоқ,ADJ
чочвоқ,ADJ
чочиқ,ADJ
чочмоқ,ADJ
чочоқ,ADJ
чочпопук,ADJ
чочқи,ADJ
чошнигир,ADJ
чоғир,ADJ
чоғиштирмоқ,ADJ
чоғламоқ,ADJ
чоғли,ADJ
чоғлик,ADJ
чоқ,ADJ
чоқламоқ,ADJ
чувак,ADJ
чуваланмоқ,ADJ
чувалашмоқ,ADJ
чувалмоқ,ADJ
чувамоқ,ADJ
чуватмоқ,ADJ
чувимоқ,ADJ
чувламоқ,ADJ
чувоқ,ADJ
чувулламоқ,ADJ
чувурламоқ,ADJ
чуймоқ,ADJ
чук,ADJ
чулдирамоқ,ADJ
чули-чули,ADJ
чулки,ADJ
чулғамоқ,ADJ
чумак,ADJ
чумоли,ADJ
чумчуқ,ADJ
чунки,ADJ
чуррак,ADJ
чурук,ADJ
чурулламоқ,ADJ
чурқ,ADJ
чучимоқ,ADJ
чучитилмоқ,ADJ
чучкирмоқ,ADJ
чучмаллашмоқ,ADJ
чучук,ADJ
чучуклик,ADJ
чучуктомоқ,ADJ
чушкирмоқ,ADJ
чуғулламоқ,ADJ
чуғурламоқ,ADJ
чуғурлашмоқ,ADJ
чуғурчуқ,ADJ
чуқуламоқ,ADJ
чуқурламоқ,ADJ
чуқурлашмоқ,ADJ
чуқурлик,ADJ
чуҳламоқ,ADJ
чўгир,ADJ
чўзилмоқ,ADJ
чўзилувчан,ADJ
чўзилувчанлик,ADJ
чўзинчоқ,ADJ
чўзиқ,ADJ
чўзиқлик,ADJ
чўзма-чалпак,ADJ
чўзмоқ,ADJ
чўзғиламоқ,ADJ
чўк,ADJ
чўкик,ADJ
чўкир,ADJ
чўкирлик,ADJ
чўкирмоқ,ADJ
чўкиртак,ADJ
чўкичламоқ,ADJ
чўккаламоқ,ADJ
чўкмоқ,ADJ
чўлиқ,ADJ
чўлламоқ,ADJ
чўллик,ADJ
чўлоқ,ADJ
чўлоқланмоқ,ADJ
чўлоқлик,ADJ
чўлпилламоқ,ADJ
чўлтоқ,ADJ
чўмилмоқ,ADJ
чўмичламоқ,ADJ
чўммоқ,ADJ
чўнтак,ADJ
чўнқаймоқ,ADJ
чўнқир,ADJ
чўпиллатмоқ,ADJ
чўпон-чўлик,ADJ
чўпонлик,ADJ
чўпчак,ADJ
чўрилик,ADJ
чўткаламоқ,ADJ
чўтламоқ,ADJ
чўчангламоқ,ADJ
чўчимоқ,ADJ
чўччаймоқ,ADJ
чўчқачилик,ADJ
чўғланмоқ,ADJ
чўқиламоқ,ADJ
чўқимоқ,ADJ
чўқинмоқ,ADJ
чўқиштирмоқ,ADJ
чўққаймоқ,ADJ
чўққи,ADJ
шабадаламоқ,ADJ
шабадалатмоқ,ADJ
шабкўрлик,ADJ
шаблонлашмоқ,ADJ
шаблончилик,ADJ
шабнамланмоқ,ADJ
шабнамли,ADJ
шабнамсиз,ADJ
шабпарак,ADJ
шабчироқ,ADJ
шавақи,ADJ
шавкатли,ADJ
шавқ,ADJ
шавқланмоқ,ADJ
шавқли,ADJ
шавқсиз,ADJ
шаддодлик,ADJ
шайдойилик,ADJ
шайдолик,ADJ
шайламоқ,ADJ
шайтоний,ADJ
шайтонламоқ,ADJ
шайтонлик,ADJ
шайхлик,ADJ
шак,ADJ
шакарак,ADJ
шакаргуфторлик,ADJ
шакарламоқ,ADJ
шакарли,ADJ
шакарпазлик,ADJ
шакарпалак,ADJ
шаккок,ADJ
шаккоклик,ADJ
шакланмоқ,ADJ
шаклий,ADJ
шаклик,ADJ
шаклланмоқ,ADJ
шаклли,ADJ
шаксиз,ADJ
шалваймоқ,ADJ
шалвилламоқ,ADJ
шалвирамоқ,ADJ
шалдир-шулдурлик,ADJ
шалдирамоқ,ADJ
шалдироқ,ADJ
шаллақи,ADJ
шаллақилик,ADJ
шалопламоқ,ADJ
шалоқ,ADJ
шалоқлик,ADJ
шалпаймоқ,ADJ
шалпангқулоқ,ADJ
шалтоқ,ADJ
шалҳак,ADJ
шамалоқ,ADJ
шамалоқдек,ADJ
шамгарлик,ADJ
шамли,ADJ
шамолламоқ,ADJ
шамоллатмоқ,ADJ
шамолли,ADJ
шамолпаррак,ADJ
шамолсиз,ADJ
шампанский,ADJ
шамчироқ,ADJ
шанбалик,ADJ
шанғилламоқ,ADJ
шанғимоқ,ADJ
шапалоқ,ADJ
шапалоқламоқ,ADJ
шапарак,ADJ
шапатиламоқ,ADJ
шапилламоқ,ADJ
шапкали,ADJ
шапоқ,ADJ
шаппаламоқ,ADJ
шаппатиламоқ,ADJ
шапшак,ADJ
шапшаклик,ADJ
шарафламоқ,ADJ
шарафли,ADJ
шарақ,ADJ
шарақ-шарақ,ADJ
шарақ-шуруқ,ADJ
шарақламоқ,ADJ
шарик,ADJ
шарикли,ADJ
шарилламоқ,ADJ
шариллатмоқ,ADJ
шармандагарчилик,ADJ
шармандали,ADJ
шармандалик,ADJ
шармандачилик,ADJ
шармисорлик,ADJ
шармли,ADJ
шармсиз,ADJ
шарнирли,ADJ
шаробхўрлик,ADJ
шарофатли,ADJ
шарофатсиз,ADJ
шарпасиз,ADJ
шартак,ADJ
шартаки,ADJ
шартакилик,ADJ
шартилламоқ,ADJ
шартлашмоқ,ADJ
шартли,ADJ
шартсиз,ADJ
шарттаки,ADJ
шаршарак,ADJ
шаръий,ADJ
шарқ,ADJ
шарқий,ADJ
шарқирамоқ,ADJ
шарқироқ,ADJ
шарқлик,ADJ
шарқшунослик,ADJ
шарҳламоқ,ADJ
шатак,ADJ
шатакламоқ,ADJ
шаталоқ,ADJ
шаталоқламоқ,ADJ
шатилламоқ,ADJ
шатирламоқ,ADJ
шатирлатмоқ,ADJ
шатмоқ,ADJ
шатталамоқ,ADJ
шафақ,ADJ
шафақланмоқ,ADJ
шафиқ,ADJ
шафтоли,ADJ
шафтолиқоқи,ADJ
шафқатли,ADJ
шафқатсиз,ADJ
шафқатсизлик,ADJ
шахли,ADJ
шахсий,ADJ
шахсиятпарастлик,ADJ
шахтёрлик,ADJ
шашлик,ADJ
шағилламоқ,ADJ
шақ,ADJ
шақ-шуқ,ADJ
шақилдоқ,ADJ
шақилламоқ,ADJ
шақирламоқ,ADJ
шақшақ,ADJ
шаҳарлашмоқ,ADJ
шаҳарлик,ADJ
шаҳарчилик,ADJ
шаҳвоний,ADJ
шекилли,ADJ
шерик,ADJ
шериклашмоқ,ADJ
шериклик,ADJ
шерикчилик,ADJ
шерланмоқ,ADJ
шерозий,ADJ
шеролғин,ADJ
шефлик,ADJ
шеърий,ADJ
шеърхонлик,ADJ
шеършунослик,ADJ
шиалик,ADJ
шиббаламоқ,ADJ
шиваламоқ,ADJ
шивилламоқ,ADJ
шивирламоқ,ADJ
шиддатланмоқ,ADJ
шиддатли,ADJ
шижоатли,ADJ
шижоатсиз,ADJ
шиий,ADJ
шикастламоқ,ADJ
шикастланмоқ,ADJ
шикастсиз,ADJ
шиквали,ADJ
шикоятбозлик,ADJ
шикоятланмоқ,ADJ
шикоятли,ADJ
шилвирамоқ,ADJ
шилдирамоқ,ADJ
шилдироқ,ADJ
шилимшиқ,ADJ
шилинмоқ,ADJ
шилиқ,ADJ
шиллиқ,ADJ
шилмоқ,ADJ
шилпилдоқ,ADJ
шилпиқ,ADJ
шилпиқланмоқ,ADJ
шилтилламоқ,ADJ
шилқ,ADJ
шилқилламоқ,ADJ
шилқимлик,ADJ
шимариғлиқ,ADJ
шимариқ,ADJ
шимармоқ,ADJ
шимимоқ,ADJ
шимирмоқ,ADJ
шиммоқ,ADJ
шимоли-шарқ,ADJ
шимоли-шарқий,ADJ
шимоли-ғарбий,ADJ
шимолий,ADJ
шимоллик,ADJ
шинак,ADJ
шингил-шапоқ,ADJ
шингилламоқ,ADJ
шинғилламоқ,ADJ
шинғирламоқ,ADJ
шинғраймоқ,ADJ
шипилдоқ,ADJ
шипилламоқ,ADJ
шипирги,ADJ
шипирламоқ,ADJ
шипирмоқ,ADJ
шиппак,ADJ
шипшимоқ,ADJ
шипшитмоқ,ADJ
шираворпазлик,ADJ
ширадорлик,ADJ
ширали,ADJ
ширалик,ADJ
ширапазлик,ADJ
ширасиз,ADJ
ширачламоқ,ADJ
ширилламоқ,ADJ
ширинак,ADJ
ширинламоқ,ADJ
ширинлик,ADJ
ширинсўзлик,ADJ
ширинтак,ADJ
ширинтомоқ,ADJ
шириқ,ADJ
шириқламоқ,ADJ
ширк,ADJ
ширмон,ADJ
ширқ,ADJ
ширқилламоқ,ADJ
ширқирамоқ,ADJ
ширқовоқ,ADJ
шитирламоқ,ADJ
шифобахшлик,ADJ
шифоламоқ,ADJ
шифоли,ADJ
шифолик,ADJ
шифосиз,ADJ
шифрламоқ,ADJ
шихангламоқ,ADJ
шишак,ADJ
шишинмоқ,ADJ
шиширмоқ,ADJ
шишмоқ,ADJ
шиғаламоқ,ADJ
шиғилламоқ,ADJ
шиғирламоқ,ADJ
шиғраймоқ,ADJ
шиқ,ADJ
шиқилдоқ,ADJ
шиқилламоқ,ADJ
шиқиллатмоқ,ADJ
шиқир,ADJ
шиқирламоқ,ADJ
шлак,ADJ
шлакоблок,ADJ
шов-шувли,ADJ
шов-шувсиз,ADJ
шовдирамоқ,ADJ
шовинистик,ADJ
шовулдек,ADJ
шовулламоқ,ADJ
шовшамоқ,ADJ
шовқин,ADJ
шовқин-суронли,ADJ
шовқинламоқ,ADJ
шовқинли,ADJ
шогирдлик,ADJ
шодаламоқ,ADJ
шодланмоқ,ADJ
шодлик,ADJ
шодмон,ADJ
шодмонлик,ADJ
шодонлик,ADJ
шоирлик,ADJ
шок,ADJ
шокилали,ADJ
шоколадли,ADJ
шоли,ADJ
шоликорлик,ADJ
шоличилик,ADJ
шомон,ADJ
шомонлик,ADJ
шомполли,ADJ
шомруқ,ADJ
шоналамоқ,ADJ
шонли,ADJ
шопиринмоқ,ADJ
шопирмоқ,ADJ
шотерак,ADJ
шохалак,ADJ
шохариқ,ADJ
шохилак,ADJ
шохламоқ,ADJ
шохсиз,ADJ
шошилмоқ,ADJ
шошма-шошарлик,ADJ
шошмоқ,ADJ
шошқалоқ,ADJ
шошқалоқламоқ,ADJ
шошқалоқлик,ADJ
шошқин,ADJ
шошқинлик,ADJ
шошқоқ,ADJ
шоядки,ADJ
шоҳидлик,ADJ
шоҳлик,ADJ
шпинделли,ADJ
шпионлик,ADJ
шпорли,ADJ
штампламоқ,ADJ
штатсиз,ADJ
штик,ADJ
штурмбозлик,ADJ
штурмовик,ADJ
штурмчилик,ADJ
шубҳаланмоқ,ADJ
шубҳали,ADJ
шубҳасиз,ADJ
шувалмоқ,ADJ
шувамоқ,ADJ
шувоқ,ADJ
шувулламоқ,ADJ
шудгорламоқ,ADJ
шудли,ADJ
шудсиз,ADJ
шук,ADJ
шукроналик,ADJ
шукуҳли,ADJ
шумлик,ADJ
шумоёқ,ADJ
шумшаймоқ,ADJ
шумшук,ADJ
шумшуклик,ADJ
шунақанги,ADJ
шундоқ,ADJ
шунингдек,ADJ
шунчайики,ADJ
шунчаки,ADJ
шунчалик,ADJ
шуурий,ADJ
шуурли,ADJ
шуурсиз,ADJ
шуурсизлик,ADJ
шуълаланмоқ,ADJ
шуғулланмоқ,ADJ
шуҳратламоқ,ADJ
шуҳратли,ADJ
шуҳратпарастлик,ADJ
шўлқ,ADJ
шўлқилламоқ,ADJ
шўнғимоқ,ADJ
шўппаймоқ,ADJ
шўражриқ,ADJ
шўрак,ADJ
шўраламоқ,ADJ
шўрданак,ADJ
шўришли,ADJ
шўрламоқ,ADJ
шўрланмоқ,ADJ
шўрли,ADJ
шўрлик,ADJ
шўртак,ADJ
шўртумшуқ,ADJ
шўртупроқ,ADJ
шўрхок,ADJ
шўхлик,ADJ
